Fecha;Tarde/Noche;Centena;Fijo;1er Corrido;2do Corrido
28/3/2016;T;0;7;76;82
28/3/2016;N;5;77;93;75
29/3/2016;T;2;32;15;94
29/3/2016;N;9;97;49;80
30/3/2016;T;0;65;66;65
30/3/2016;N;2;35;75;1
31/3/2016;T;9;6;18;17
31/3/2016;N;5;65;67;84
1/4/2016;T;1;7;71;16
1/4/2016;N;1;67;58;34
2/4/2016;T;4;36;56;61
2/4/2016;N;4;95;17;13
3/4/2016;T;3;53;34;13
3/4/2016;N;5;3;59;55
4/4/2016;T;7;79;36;21
4/4/2016;N;4;40;14;70
5/4/2016;T;9;8;81;66
5/4/2016;N;7;6;45;67
6/4/2016;T;4;38;11;23
6/4/2016;N;3;8;23;11
7/4/2016;T;2;51;87;52
7/4/2016;N;7;29;88;48
8/4/2016;T;5;15;91;34
8/4/2016;N;8;43;67;63
9/4/2016;T;5;92;84;3
9/4/2016;N;2;69;76;39
10/4/2016;T;3;23;73;65
10/4/2016;N;6;30;64;38
11/4/2016;T;4;42;14;83
11/4/2016;N;8;42;61;45
12/4/2016;T;0;32;24;98
12/4/2016;N;8;98;60;90
13/4/2016;T;4;65;79;11
13/4/2016;N;0;61;99;61
14/4/2016;T;8;76;79;17
14/4/2016;N;2;82;14;5
15/4/2016;T;1;59;74;49
15/4/2016;N;4;11;85;27
16/4/2016;T;1;1;35;17
16/4/2016;N;8;70;45;51
17/4/2016;T;1;66;7;86
17/4/2016;N;4;95;28;12
18/4/2016;T;5;14;39;85
18/4/2016;N;8;84;57;94
19/4/2016;T;8;25;8;49
19/4/2016;N;8;84;47;36
20/4/2016;T;5;67;4;77
20/4/2016;N;5;79;36;41
21/4/2016;T;3;96;57;96
21/4/2016;N;3;94;0;37
22/4/2016;T;6;30;37;5
22/4/2016;N;1;20;23;59
23/4/2016;T;1;98;3;29
23/4/2016;N;2;15;41;12
24/4/2016;T;4;97;83;52
24/4/2016;N;9;9;6;79
25/4/2016;T;9;68;39;81
25/4/2016;N;2;97;37;88
26/4/2016;T;6;97;21;0
26/4/2016;N;0;49;53;16
27/4/2016;T;4;12;84;4
27/4/2016;N;2;87;73;55
28/4/2016;T;4;56;58;76
28/4/2016;N;4;88;62;16
29/4/2016;T;2;2;90;61
29/4/2016;N;4;89;69;74
30/4/2016;T;4;36;8;92
30/4/2016;N;7;28;59;13
1/5/2016;T;1;18;39;99
1/5/2016;N;5;18;25;38
2/5/2016;T;7;9;98;21
2/5/2016;N;5;67;94;8
3/5/2016;T;5;4;91;63
3/5/2016;N;9;0;97;28
4/5/2016;T;7;35;99;60
4/5/2016;N;7;34;13;15
5/5/2016;T;3;60;81;74
5/5/2016;N;0;93;69;29
6/5/2016;T;8;50;88;71
6/5/2016;N;9;25;68;84
7/5/2016;T;6;1;51;37
7/5/2016;N;9;71;62;60
8/5/2016;T;5;64;2;53
8/5/2016;N;1;3;3;79
9/5/2016;T;0;89;58;93
9/5/2016;N;5;92;7;30
10/5/2016;T;9;10;77;25
10/5/2016;N;1;25;53;42
11/5/2016;T;7;22;39;28
11/5/2016;N;7;30;6;5
12/5/2016;T;9;22;3;68
12/5/2016;N;7;19;77;62
13/5/2016;T;6;94;67;74
13/5/2016;N;5;84;12;54
14/5/2016;T;4;49;94;55
14/5/2016;N;9;84;76;10
15/5/2016;T;4;88;52;70
15/5/2016;N;6;14;49;82
16/5/2016;T;2;44;62;93
16/5/2016;N;2;55;10;91
17/5/2016;T;7;12;78;6
17/5/2016;N;5;5;60;98
18/5/2016;T;2;50;35;23
18/5/2016;N;6;52;30;78
19/5/2016;T;0;44;65;12
19/5/2016;N;3;6;96;93
20/5/2016;T;0;23;4;5
20/5/2016;N;1;85;8;92
21/5/2016;T;5;95;72;23
21/5/2016;N;8;13;31;86
22/5/2016;T;7;65;41;69
22/5/2016;N;6;27;86;19
23/5/2016;T;0;7;72;59
23/5/2016;N;2;90;33;90
24/5/2016;T;7;34;29;65
24/5/2016;N;2;64;77;53
25/5/2016;T;4;98;98;56
25/5/2016;N;8;6;72;35
26/5/2016;T;7;95;14;95
26/5/2016;N;9;69;68;81
27/5/2016;T;8;94;13;23
27/5/2016;N;5;39;98;85
28/5/2016;T;4;36;47;6
28/5/2016;N;6;84;71;43
29/5/2016;T;3;8;41;77
29/5/2016;N;3;33;93;39
30/5/2016;T;6;61;10;42
30/5/2016;N;0;42;66;47
31/5/2016;T;2;95;9;67
31/5/2016;N;5;91;32;53
1/6/2016;T;1;28;22;94
1/6/2016;N;1;43;10;55
2/6/2016;T;7;77;67;35
2/6/2016;N;4;89;75;74
3/6/2016;T;6;77;45;21
3/6/2016;N;5;97;50;24
4/6/2016;T;0;29;34;55
4/6/2016;N;6;90;39;30
5/6/2016;T;1;42;8;6
5/6/2016;N;6;71;67;33
6/6/2016;T;4;58;49;52
6/6/2016;N;9;40;55;73
7/6/2016;T;5;44;59;91
7/6/2016;N;1;71;67;70
8/6/2016;T;3;51;73;14
8/6/2016;N;5;42;46;93
9/6/2016;T;5;33;37;65
9/6/2016;N;0;33;56;69
10/6/2016;T;0;7;97;18
10/6/2016;N;4;94;57;45
11/6/2016;T;1;41;52;79
11/6/2016;N;2;27;68;26
12/6/2016;T;8;42;35;99
12/6/2016;N;6;92;54;93
13/6/2016;T;6;18;29;60
13/6/2016;N;4;14;56;74
14/6/2016;T;5;15;46;65
14/6/2016;N;9;25;83;29
15/6/2016;T;2;28;54;96
15/6/2016;N;6;79;2;83
16/6/2016;T;6;46;32;97
16/6/2016;N;7;36;13;75
17/6/2016;T;3;48;32;84
17/6/2016;N;2;84;72;50
18/6/2016;T;9;31;97;93
18/6/2016;N;4;53;57;6
19/6/2016;T;5;45;47;86
19/6/2016;N;8;88;44;7
20/6/2016;T;7;60;36;65
20/6/2016;N;8;8;16;74
21/6/2016;T;8;90;1;15
21/6/2016;N;1;22;90;68
22/6/2016;T;0;60;80;6
22/6/2016;N;3;5;49;56
23/6/2016;T;2;53;60;88
23/6/2016;N;8;41;71;47
24/6/2016;T;7;71;57;75
24/6/2016;N;9;32;52;87
25/6/2016;T;4;47;5;7
25/6/2016;N;1;46;50;75
26/6/2016;T;6;60;23;87
26/6/2016;N;7;73;91;50
27/6/2016;T;1;3;79;50
27/6/2016;N;6;21;12;99
28/6/2016;T;3;97;18;86
28/6/2016;N;7;61;40;34
29/6/2016;T;6;86;57;76
29/6/2016;N;9;78;85;8
30/6/2016;T;2;12;68;39
30/6/2016;N;5;2;4;92
1/7/2016;T;7;74;52;46
1/7/2016;N;6;54;17;46
2/7/2016;T;4;41;29;31
2/7/2016;N;1;64;47;71
3/7/2016;T;4;72;96;60
3/7/2016;N;3;31;69;67
4/7/2016;T;4;39;62;30
4/7/2016;N;9;21;58;72
5/7/2016;T;0;21;57;23
5/7/2016;N;7;1;2;18
6/7/2016;T;1;14;41;25
6/7/2016;N;9;86;10;43
7/7/2016;T;7;41;58;9
7/7/2016;N;4;29;17;20
8/7/2016;T;8;27;73;23
8/7/2016;N;8;7;97;2
9/7/2016;T;0;43;68;40
9/7/2016;N;5;66;15;20
10/7/2016;T;1;32;32;33
10/7/2016;N;3;33;28;99
11/7/2016;T;1;15;82;55
11/7/2016;N;7;30;52;72
12/7/2016;T;5;40;46;21
12/7/2016;N;8;60;64;86
13/7/2016;T;1;15;12;91
13/7/2016;N;8;20;47;68
14/7/2016;T;1;64;32;79
14/7/2016;N;4;68;47;53
15/7/2016;T;9;32;14;34
15/7/2016;N;7;90;70;79
16/7/2016;T;2;16;45;45
16/7/2016;N;2;9;62;31
17/7/2016;T;4;45;17;41
17/7/2016;N;3;24;42;91
18/7/2016;T;6;71;32;73
18/7/2016;N;1;66;84;19
19/7/2016;T;7;81;99;30
19/7/2016;N;3;45;37;33
20/7/2016;T;3;94;9;59
20/7/2016;N;6;37;23;49
21/7/2016;T;6;24;6;22
21/7/2016;N;9;62;24;88
22/7/2016;T;7;95;4;33
22/7/2016;N;2;46;38;17
23/7/2016;T;6;56;91;44
23/7/2016;N;6;67;99;98
24/7/2016;T;7;83;15;32
24/7/2016;N;1;32;50;68
25/7/2016;T;3;10;87;17
25/7/2016;N;8;33;86;63
26/7/2016;T;0;49;42;79
26/7/2016;N;7;51;90;80
27/7/2016;T;4;46;75;24
27/7/2016;N;3;38;18;0
28/7/2016;T;1;39;22;24
28/7/2016;N;7;59;47;35
29/7/2016;T;6;29;74;40
29/7/2016;N;2;77;6;44
30/7/2016;T;2;6;63;52
30/7/2016;N;2;59;88;31
31/7/2016;T;5;12;20;60
31/7/2016;N;4;5;64;15
1/8/2016;T;8;72;45;49
1/8/2016;N;8;26;57;48
2/8/2016;T;3;44;24;88
2/8/2016;N;3;86;18;41
3/8/2016;T;6;93;10;47
3/8/2016;N;1;17;54;66
4/8/2016;T;6;6;10;26
4/8/2016;N;5;3;46;28
5/8/2016;T;1;62;92;33
5/8/2016;N;2;12;89;24
6/8/2016;T;5;95;39;67
6/8/2016;N;8;62;0;1
7/8/2016;T;3;9;2;23
7/8/2016;N;5;69;82;44
8/8/2016;T;4;5;21;75
8/8/2016;N;3;45;92;20
9/8/2016;T;8;81;2;92
9/8/2016;N;4;70;95;41
10/8/2016;T;3;50;36;47
10/8/2016;N;2;48;71;17
11/8/2016;T;1;87;75;25
11/8/2016;N;8;71;32;82
12/8/2016;T;8;29;82;0
12/8/2016;N;9;93;97;44
13/8/2016;T;0;36;55;31
13/8/2016;N;8;95;62;54
14/8/2016;T;4;41;33;8
14/8/2016;N;4;40;27;32
15/8/2016;T;3;40;7;6
15/8/2016;N;0;67;72;17
16/8/2016;T;0;46;61;84
16/8/2016;N;3;51;86;51
17/8/2016;T;9;37;61;36
17/8/2016;N;7;75;69;74
18/8/2016;T;1;37;26;84
18/8/2016;N;2;53;70;60
19/8/2016;T;5;45;95;34
19/8/2016;N;8;69;89;1
20/8/2016;T;8;23;23;44
20/8/2016;N;3;49;88;74
21/8/2016;T;6;91;26;38
21/8/2016;N;2;33;74;4
22/8/2016;T;1;58;2;94
22/8/2016;N;5;6;16;30
23/8/2016;T;6;90;92;91
23/8/2016;N;5;72;85;43
24/8/2016;T;6;80;94;81
24/8/2016;N;7;43;14;82
25/8/2016;T;5;99;81;42
25/8/2016;N;6;64;29;36
26/8/2016;T;7;14;67;31
26/8/2016;N;5;98;76;6
27/8/2016;T;6;90;20;47
27/8/2016;N;0;64;54;85
28/8/2016;T;8;41;31;4
28/8/2016;N;0;77;7;96
29/8/2016;T;4;99;90;63
29/8/2016;N;8;53;76;86
30/8/2016;T;0;42;73;11
30/8/2016;N;9;84;82;83
31/8/2016;T;8;60;10;5
31/8/2016;N;2;98;12;25
1/9/2016;T;5;52;11;65
1/9/2016;N;2;48;95;70
2/9/2016;T;6;38;50;2
2/9/2016;N;6;87;7;73
3/9/2016;T;3;52;89;86
3/9/2016;N;3;32;99;1
4/9/2016;T;1;76;28;58
4/9/2016;N;0;43;78;46
5/9/2016;T;3;54;36;2
5/9/2016;N;1;59;93;3
6/9/2016;T;9;92;48;78
6/9/2016;N;3;64;64;88
7/9/2016;T;0;73;36;50
7/9/2016;N;0;80;11;32
8/9/2016;T;0;11;61;36
8/9/2016;N;4;78;60;64
9/9/2016;T;0;69;45;85
9/9/2016;N;2;99;87;9
10/9/2016;T;8;25;95;81
10/9/2016;N;6;67;3;71
11/9/2016;T;2;57;54;50
11/9/2016;N;9;72;44;21
12/9/2016;T;1;94;7;88
12/9/2016;N;1;15;23;62
13/9/2016;T;4;42;74;23
13/9/2016;N;4;68;28;32
14/9/2016;T;7;9;30;98
14/9/2016;N;6;64;6;61
15/9/2016;T;0;56;85;64
15/9/2016;N;7;39;19;11
16/9/2016;T;8;87;60;14
16/9/2016;N;6;71;84;96
17/9/2016;T;2;64;58;90
17/9/2016;N;8;13;37;41
18/9/2016;T;8;76;91;96
18/9/2016;N;3;21;30;61
19/9/2016;T;0;54;80;81
19/9/2016;N;8;28;39;35
20/9/2016;T;8;2;81;27
20/9/2016;N;6;20;85;91
21/9/2016;T;0;23;79;19
21/9/2016;N;5;85;50;27
22/9/2016;T;5;32;33;18
22/9/2016;N;3;62;63;4
23/9/2016;T;0;59;93;12
23/9/2016;N;4;0;92;80
24/9/2016;T;7;19;40;53
24/9/2016;N;0;67;39;18
25/9/2016;T;7;25;12;90
25/9/2016;N;3;93;58;50
26/9/2016;T;7;86;16;18
26/9/2016;N;4;80;66;76
27/9/2016;T;7;79;54;24
27/9/2016;N;9;42;86;61
28/9/2016;T;2;57;49;77
28/9/2016;N;2;25;72;1
29/9/2016;T;4;49;34;10
29/9/2016;N;2;98;0;40
30/9/2016;T;2;77;89;75
30/9/2016;N;8;42;26;62
1/10/2016;T;0;50;81;7
1/10/2016;N;0;87;64;36
2/10/2016;T;9;11;50;44
2/10/2016;N;4;87;83;93
3/10/2016;T;3;76;47;89
3/10/2016;N;0;30;96;82
4/10/2016;T;5;49;92;14
4/10/2016;N;9;62;57;8
5/10/2016;T;8;56;0;14
5/10/2016;N;7;2;26;42
6/10/2016;T;8;85;13;56
6/10/2016;N;1;43;0;73
7/10/2016;T;7;63;14;73
7/10/2016;N;1;52;83;83
8/10/2016;T;4;99;58;57
8/10/2016;N;6;49;31;4
9/10/2016;T;3;86;57;13
9/10/2016;N;8;73;44;6
10/10/2016;T;4;31;93;58
10/10/2016;N;2;34;98;91
11/10/2016;T;1;81;27;84
11/10/2016;N;8;6;58;38
12/10/2016;T;7;42;58;88
12/10/2016;N;2;8;43;64
13/10/2016;T;7;78;19;36
13/10/2016;N;9;76;16;11
14/10/2016;T;8;5;59;81
14/10/2016;N;7;74;45;5
15/10/2016;T;8;86;25;66
15/10/2016;N;4;85;99;20
16/10/2016;T;8;8;46;94
16/10/2016;N;8;41;52;67
17/10/2016;T;0;45;8;40
17/10/2016;N;1;93;61;15
18/10/2016;T;1;84;72;74
18/10/2016;N;5;86;68;97
19/10/2016;T;8;31;23;61
19/10/2016;N;1;4;51;24
20/10/2016;T;2;17;39;69
20/10/2016;N;7;64;60;35
21/10/2016;T;7;78;93;0
21/10/2016;N;8;86;78;92
22/10/2016;T;1;16;47;48
22/10/2016;N;4;82;64;14
23/10/2016;T;6;25;19;93
23/10/2016;N;1;29;78;90
24/10/2016;T;3;81;69;26
24/10/2016;N;1;94;87;8
25/10/2016;T;9;73;32;78
25/10/2016;N;0;59;20;35
26/10/2016;T;0;63;77;49
26/10/2016;N;5;97;43;25
27/10/2016;T;5;11;41;77
27/10/2016;N;2;73;72;31
28/10/2016;T;4;62;70;89
28/10/2016;N;5;65;78;8
29/10/2016;T;1;84;55;40
29/10/2016;N;7;7;29;7
30/10/2016;T;5;77;17;29
30/10/2016;N;5;60;88;35
31/10/2016;T;5;37;77;79
31/10/2016;N;6;56;73;90
1/11/2016;T;4;68;81;0
1/11/2016;N;9;30;95;21
2/11/2016;T;9;18;15;58
2/11/2016;N;5;80;23;75
3/11/2016;T;1;60;4;84
3/11/2016;N;3;71;70;32
4/11/2016;T;8;21;56;54
4/11/2016;N;5;40;44;82
5/11/2016;T;2;86;83;20
5/11/2016;N;7;38;21;84
6/11/2016;T;2;2;68;55
6/11/2016;N;7;25;80;86
7/11/2016;T;0;21;21;3
7/11/2016;N;8;0;98;89
8/11/2016;T;8;1;4;15
8/11/2016;N;3;89;38;29
9/11/2016;T;1;67;68;21
9/11/2016;N;6;15;26;63
10/11/2016;T;7;72;36;67
10/11/2016;N;5;39;6;14
11/11/2016;T;2;19;97;26
11/11/2016;N;6;39;6;35
12/11/2016;T;7;87;51;73
12/11/2016;N;1;16;58;27
13/11/2016;T;9;12;54;43
13/11/2016;N;0;7;0;99
14/11/2016;T;7;4;17;6
14/11/2016;N;7;97;83;30
15/11/2016;T;9;30;38;54
15/11/2016;N;2;66;42;36
16/11/2016;T;0;42;76;8
16/11/2016;N;8;25;84;71
17/11/2016;T;6;52;38;45
17/11/2016;N;0;26;28;82
18/11/2016;T;4;11;51;85
18/11/2016;N;9;9;98;98
19/11/2016;T;6;67;30;48
19/11/2016;N;6;84;48;19
20/11/2016;T;4;85;71;95
20/11/2016;N;6;43;37;85
21/11/2016;T;6;0;70;11
21/11/2016;N;0;9;92;71
22/11/2016;T;5;39;70;32
22/11/2016;N;1;48;51;86
23/11/2016;T;8;15;45;23
23/11/2016;N;8;52;15;44
24/11/2016;T;8;95;63;86
24/11/2016;N;6;23;14;68
25/11/2016;T;5;39;5;17
25/11/2016;N;8;34;5;12
26/11/2016;T;3;90;26;25
26/11/2016;N;2;40;97;25
27/11/2016;T;9;15;7;0
27/11/2016;N;2;55;54;2
28/11/2016;T;8;6;76;38
28/11/2016;N;4;8;57;74
29/11/2016;T;3;33;54;52
29/11/2016;N;9;58;95;80
30/11/2016;T;2;24;71;43
30/11/2016;N;2;28;28;54
1/12/2016;T;8;5;93;0
1/12/2016;N;6;79;19;69
2/12/2016;T;5;56;98;33
2/12/2016;N;0;62;97;1
3/12/2016;T;2;58;95;43
3/12/2016;N;3;16;31;74
4/12/2016;T;6;25;98;80
4/12/2016;N;3;0;51;56
5/12/2016;T;6;31;71;7
5/12/2016;N;0;49;28;25
6/12/2016;T;6;34;75;61
6/12/2016;N;5;1;72;73
7/12/2016;T;0;72;89;28
7/12/2016;N;4;34;77;18
8/12/2016;T;8;51;33;64
8/12/2016;N;7;24;32;21
9/12/2016;T;4;30;54;44
9/12/2016;N;0;42;78;48
10/12/2016;T;0;35;34;23
10/12/2016;N;8;42;66;79
11/12/2016;T;9;59;24;62
11/12/2016;N;6;72;9;92
12/12/2016;T;4;8;31;11
12/12/2016;N;4;20;47;98
13/12/2016;T;8;34;85;72
13/12/2016;N;0;10;48;30
14/12/2016;T;9;89;87;81
14/12/2016;N;2;1;63;26
15/12/2016;T;7;61;10;81
15/12/2016;N;8;71;91;95
16/12/2016;T;4;71;42;73
16/12/2016;N;3;28;64;64
17/12/2016;T;8;70;7;46
17/12/2016;N;8;39;24;30
18/12/2016;T;8;21;55;46
18/12/2016;N;3;13;19;56
19/12/2016;T;1;7;64;52
19/12/2016;N;2;68;20;44
20/12/2016;T;7;33;25;93
20/12/2016;N;3;37;51;88
21/12/2016;T;4;14;44;31
21/12/2016;N;4;71;55;63
22/12/2016;T;7;96;66;43
22/12/2016;N;2;30;7;76
23/12/2016;T;2;56;20;30
23/12/2016;N;2;41;39;35
24/12/2016;T;6;64;42;68
24/12/2016;N;6;70;62;14
25/12/2016;T;4;15;2;61
25/12/2016;N;7;40;52;62
26/12/2016;T;5;19;43;9
26/12/2016;N;4;31;20;76
27/12/2016;T;7;42;29;56
27/12/2016;N;5;96;16;2
28/12/2016;T;5;7;3;11
28/12/2016;N;9;73;68;2
29/12/2016;T;4;15;65;39
29/12/2016;N;5;58;58;68
30/12/2016;T;7;85;27;92
30/12/2016;N;5;37;64;20
31/12/2016;T;3;33;49;28
31/12/2016;N;7;30;93;63
1/1/2017;T;3;93;37;95
1/1/2017;N;6;78;52;5
2/1/2017;T;9;56;22;31
2/1/2017;N;8;8;0;48
3/1/2017;T;4;76;93;98
3/1/2017;N;8;50;65;93
4/1/2017;T;4;99;75;7
4/1/2017;N;6;69;36;98
5/1/2017;T;2;53;84;2
5/1/2017;N;6;80;81;93
6/1/2017;T;3;95;54;24
6/1/2017;N;2;80;34;4
7/1/2017;T;8;2;83;21
7/1/2017;N;8;15;39;92
8/1/2017;T;3;0;39;52
8/1/2017;N;4;82;2;20
9/1/2017;T;6;1;50;23
9/1/2017;N;2;42;27;54
10/1/2017;T;1;5;65;43
10/1/2017;N;5;26;28;17
11/1/2017;T;9;27;51;8
11/1/2017;N;9;67;99;36
12/1/2017;T;8;74;30;9
12/1/2017;N;1;99;91;27
13/1/2017;T;6;42;9;0
13/1/2017;N;9;25;15;56
14/1/2017;T;2;45;9;86
14/1/2017;N;3;52;5;7
15/1/2017;T;2;85;2;75
15/1/2017;N;8;34;75;33
16/1/2017;T;7;68;38;18
16/1/2017;N;9;75;35;1
17/1/2017;T;1;73;60;20
17/1/2017;N;1;52;82;4
18/1/2017;T;4;51;59;32
18/1/2017;N;3;35;87;72
19/1/2017;T;5;61;7;73
19/1/2017;N;7;12;63;96
20/1/2017;T;5;67;26;2
20/1/2017;N;5;74;14;23
21/1/2017;T;3;40;17;58
21/1/2017;N;9;80;84;94
22/1/2017;T;0;14;66;96
22/1/2017;N;7;11;10;63
23/1/2017;T;2;43;18;65
23/1/2017;N;3;23;37;97
24/1/2017;T;9;24;19;10
24/1/2017;N;8;90;21;38
25/1/2017;T;1;74;7;45
25/1/2017;N;6;87;0;11
26/1/2017;T;4;22;29;22
26/1/2017;N;4;78;11;6
27/1/2017;T;7;88;7;25
27/1/2017;N;1;72;31;65
28/1/2017;T;8;10;54;74
28/1/2017;N;8;23;9;14
29/1/2017;T;0;59;45;64
29/1/2017;N;5;43;35;95
30/1/2017;T;8;86;11;64
30/1/2017;N;0;74;99;86
31/1/2017;T;0;44;22;34
31/1/2017;N;8;67;13;97
1/2/2017;T;7;57;12;66
1/2/2017;N;7;98;7;47
2/2/2017;T;2;72;83;75
2/2/2017;N;1;83;34;13
3/2/2017;T;3;77;18;94
3/2/2017;N;4;1;15;36
4/2/2017;T;4;30;45;32
4/2/2017;N;0;71;24;22
5/2/2017;T;0;20;71;76
5/2/2017;N;6;13;19;92
6/2/2017;T;8;11;23;68
6/2/2017;N;5;18;72;29
7/2/2017;T;9;29;9;13
7/2/2017;N;5;49;79;43
8/2/2017;T;8;33;60;88
8/2/2017;N;6;1;12;98
9/2/2017;T;7;33;73;19
9/2/2017;N;0;82;14;11
10/2/2017;T;7;27;35;1
10/2/2017;N;1;19;13;25
11/2/2017;T;5;1;61;16
11/2/2017;N;2;48;18;23
12/2/2017;T;4;81;91;82
12/2/2017;N;5;16;21;98
13/2/2017;T;2;48;19;25
13/2/2017;N;0;7;34;14
14/2/2017;T;9;57;40;46
14/2/2017;N;5;23;74;28
15/2/2017;T;9;80;67;28
15/2/2017;N;4;39;17;79
16/2/2017;T;4;47;76;78
16/2/2017;N;3;78;11;57
17/2/2017;T;7;25;29;13
17/2/2017;N;5;19;53;92
18/2/2017;T;4;81;54;46
18/2/2017;N;9;89;52;45
19/2/2017;T;2;37;28;50
19/2/2017;N;9;28;38;42
20/2/2017;T;3;44;21;39
20/2/2017;N;4;10;50;72
21/2/2017;T;5;53;40;10
21/2/2017;N;4;44;44;32
22/2/2017;T;2;14;9;25
22/2/2017;N;5;56;10;55
23/2/2017;T;5;98;45;21
23/2/2017;N;7;4;50;1
24/2/2017;T;6;42;56;35
24/2/2017;N;3;56;81;6
25/2/2017;T;7;37;54;96
25/2/2017;N;9;82;22;8
26/2/2017;T;7;52;28;68
26/2/2017;N;9;91;75;82
27/2/2017;T;5;10;67;4
27/2/2017;N;2;83;7;13
28/2/2017;T;2;77;26;40
28/2/2017;N;0;57;2;61
1/3/2017;T;1;28;1;70
1/3/2017;N;0;22;24;96
2/3/2017;T;4;88;73;20
2/3/2017;N;4;68;94;73
3/3/2017;T;7;80;56;2
3/3/2017;N;5;87;68;25
4/3/2017;T;6;27;34;8
4/3/2017;N;8;9;22;77
5/3/2017;T;3;57;60;29
5/3/2017;N;1;74;0;93
6/3/2017;T;5;90;9;98
6/3/2017;N;4;30;75;45
7/3/2017;T;3;7;9;7
7/3/2017;N;4;10;42;20
8/3/2017;T;5;54;97;10
8/3/2017;N;6;12;0;65
9/3/2017;T;2;75;74;1
9/3/2017;N;2;65;47;43
10/3/2017;T;4;82;82;4
10/3/2017;N;1;18;7;50
11/3/2017;T;6;53;74;40
11/3/2017;N;0;22;60;70
12/3/2017;T;5;58;99;90
12/3/2017;N;2;60;94;97
13/3/2017;T;9;28;79;50
13/3/2017;N;2;59;85;58
14/3/2017;T;6;27;60;42
14/3/2017;N;5;4;13;87
15/3/2017;T;8;19;5;53
15/3/2017;N;5;99;5;86
16/3/2017;T;9;46;23;58
16/3/2017;N;4;52;45;72
17/3/2017;T;4;60;49;36
17/3/2017;N;3;47;25;77
18/3/2017;T;5;91;28;46
18/3/2017;N;9;95;69;51
19/3/2017;T;1;46;84;46
19/3/2017;N;3;14;4;29
20/3/2017;T;6;8;46;26
20/3/2017;N;5;82;96;10
21/3/2017;T;7;97;23;19
21/3/2017;N;4;35;88;8
22/3/2017;T;2;66;59;62
22/3/2017;N;6;72;62;12
23/3/2017;T;3;78;22;27
23/3/2017;N;2;61;87;74
24/3/2017;T;9;83;60;75
24/3/2017;N;4;14;39;34
25/3/2017;T;4;22;57;93
25/3/2017;N;4;40;92;88
26/3/2017;T;6;1;49;22
26/3/2017;N;7;22;76;66
27/3/2017;T;9;14;79;79
27/3/2017;N;3;84;19;8
28/3/2017;T;4;13;78;59
28/3/2017;N;9;71;58;90
29/3/2017;T;1;30;17;54
29/3/2017;N;2;19;71;16
30/3/2017;T;3;80;18;45
30/3/2017;N;8;15;75;79
31/3/2017;T;9;0;52;65
31/3/2017;N;8;60;57;69
1/4/2017;T;9;46;99;40
1/4/2017;N;4;80;21;76
2/4/2017;T;1;43;70;14
2/4/2017;N;0;88;73;60
3/4/2017;T;2;19;9;60
3/4/2017;N;8;34;70;75
4/4/2017;T;3;62;13;59
4/4/2017;N;4;86;65;74
5/4/2017;T;4;87;21;51
5/4/2017;N;2;94;18;91
6/4/2017;T;5;41;99;5
6/4/2017;N;7;83;76;41
7/4/2017;T;2;31;24;55
7/4/2017;N;2;13;97;2
8/4/2017;T;7;75;2;31
8/4/2017;N;0;94;34;28
9/4/2017;T;0;46;18;88
9/4/2017;N;4;76;38;98
10/4/2017;T;4;25;69;20
10/4/2017;N;9;12;29;25
11/4/2017;T;4;61;70;42
11/4/2017;N;6;93;57;49
12/4/2017;T;7;93;18;39
12/4/2017;N;5;39;34;43
13/4/2017;T;4;18;1;42
13/4/2017;N;4;31;65;66
14/4/2017;T;1;11;38;60
14/4/2017;N;3;7;77;23
15/4/2017;T;6;5;80;58
15/4/2017;N;7;51;47;14
16/4/2017;T;7;64;74;96
16/4/2017;N;5;94;20;8
17/4/2017;T;0;55;27;22
17/4/2017;N;9;87;59;50
18/4/2017;T;9;39;91;22
18/4/2017;N;9;38;92;74
19/4/2017;T;2;44;86;38
19/4/2017;N;3;43;7;81
20/4/2017;T;4;98;61;60
20/4/2017;N;6;84;42;39
21/4/2017;T;7;96;30;0
21/4/2017;N;3;73;4;12
22/4/2017;T;5;8;95;73
22/4/2017;N;3;8;69;10
23/4/2017;T;0;44;66;1
23/4/2017;N;8;67;34;94
24/4/2017;T;9;34;28;10
24/4/2017;N;4;82;80;74
25/4/2017;T;4;19;55;79
25/4/2017;N;6;67;62;53
26/4/2017;T;5;21;31;83
26/4/2017;N;8;89;18;23
27/4/2017;T;5;56;78;49
27/4/2017;N;4;39;77;89
28/4/2017;T;9;98;86;15
28/4/2017;N;8;68;15;56
29/4/2017;T;0;10;42;16
29/4/2017;N;8;36;34;67
30/4/2017;T;9;14;21;80
30/4/2017;N;5;30;44;98
1/5/2017;T;9;70;40;8
1/5/2017;N;8;72;76;11
2/5/2017;T;5;57;67;30
2/5/2017;N;9;88;78;46
3/5/2017;T;8;70;6;33
3/5/2017;N;1;92;53;62
4/5/2017;T;4;97;22;51
4/5/2017;N;0;84;64;43
5/5/2017;T;6;26;64;43
5/5/2017;N;6;67;77;36
6/5/2017;T;1;12;31;78
6/5/2017;N;3;77;23;17
7/5/2017;T;1;26;64;44
7/5/2017;N;3;83;79;97
8/5/2017;T;2;29;96;53
8/5/2017;N;0;13;62;39
9/5/2017;T;4;35;96;38
9/5/2017;N;4;82;78;73
10/5/2017;T;8;44;80;37
10/5/2017;N;7;22;30;5
11/5/2017;T;7;20;51;56
11/5/2017;N;3;54;43;91
12/5/2017;T;4;65;46;17
